PID,TurnaroundTime,WaitingTime,ResponseTime,IO Time
27,34.696,31.5248,10.1784,0.414503
8,41.3217,33.4817,0.013228,0.665732
23,39.7125,35.2189,5.12367,0.704252
25,40.4883,35.4645,6.63882,0.653347
18,43.7079,36.4251,0.323651,0.668824
21,45.6235,42.2283,2.59558,0.270439
26,48.2505,43.0101,9.6631,0.649909
19,49.3593,45.3379,2.15791,0.36392
20,49.5493,47.3719,2.49973,0.241877
22,50.0941,44.5364,4.08055,0.511036
24,50.7866,46.4309,5.82264,0.245897
ThroughPut,0.193708/s,,,
