PID,TurnaroundTime,WaitingTime,ResponseTime,IO Time
2,8.39255,8.39255,2.40616,0
5,20.809,20.809,13.1591,0
1,36.5715,29.7765,0.440974,4.83497
4,52.0291,42.2664,9.80028,6.40966
6,61.4079,56.2618,20.8139,1.31702
3,67.7831,45.8195,8.39701,15.7743
7,86.9337,55.3351,24.6471,19.8316
ThroughPut,0.0809293/s,,,
