PID,TurnaroundTime,WaitingTime,ResponseTime,IO Time
2,29.4792,24.4455,1.01984,0
5,46.3748,38.8248,2.54339,0
1,67.4563,61.036,0.511374,4.83687
4,70.1306,64.6887,2.03347,6.40964
3,70.2431,76.6208,1.5265,15.7701
6,71.3508,58.8224,3.05214,1.30236
7,80.367,85.7921,3.55775,19.8277
ThroughPut,0.0876567/s,,,
