PID,TurnaroundTime,WaitingTime,ResponseTime,IO Time
1,15.9093,9.11106,0.311862,4.83736
4,25.5063,16.2247,2.27767,6.40981
2,34.2443,34.2443,28.0767,0
6,53.5253,48.195,38.4709,1.30345
7,58.6901,29.7842,5.15365,19.8241
5,71.7082,71.7082,63.1121,0
3,75.0224,53.1324,42.5034,15.7707
ThroughPut,0.0936937/s,,,
